Taxon_Group,Taxon_orig,Taxon_v2,Changed,Rationale,NonTarget,OTU_MTTI,OTU_BCG_MariNW,TSN,Kingdom,Phylum,SubPhylum,Class,SubClass,Order,SubOrder,SuperFamily,Family,SubFamily,Tribe,GenusGroup,Genus,SubGenus,SpeciesGroup,SpeciesSubGroup,SpeciesComplex,Species
Heteroptera,Paraplea,Paraplea,no,Excluded as water column or surface dwellers,TRUE,DNI,Paraplea,103608,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,,,Pleidae,,,,Paraplea,,,,,
Heteroptera,Hemiptera,Hemiptera,no,Excluded as water column or surface dwellers,TRUE,DNI,Hemiptera,103359,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,,,,,,,,,,,,
Hemiptera,Heteroptera,Heteroptera,no,Excluded as water column or surface dwellers,TRUE,DNI,Heteroptera,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hemiptera,,,,,,,,,,,,
Terrestrial,Pachyprosopis (Parapachyprosopis),Pachyprosopis (Parapachyprosopis),no,Excluded as water column or surface dwellers,TRUE,DNI,Pachyprosopis (Parapachyprosopis),,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hymenoptera,,,Colletidae,,,,,,,,,
Terrestrial,Hexacola,Hexacola,no,Excluded as water column or surface dwellers,TRUE,DNI,Hexacola,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hymenoptera,,,Figitidae,,,,,,,,,
Terrestrial,Hymenoptera,Hymenoptera,no,Terrestrial,TRUE,DNI,Hymenoptera,152741,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Hymenoptera,,,,,,,,,,,,
Lepidoptera,Petrophila,Petrophila,no,,FALSE,Petrophila,Petrophila,117682,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,Crambidae,Nymphulinae,Argyractini,,Petrophila,,,,,
Lepidoptera,Munroessa/Synclita,Lepidoptera,yes,Lot of these are terrestrial,FALSE,DNI,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Noctuidae,Lepidoptera,yes,Lot of these are terrestrial,FALSE,DNI,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Pyralidae,Lepidoptera,yes,Lot of these are terrestrial,FALSE,DNI,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Crambidae,Lepidoptera,yes,Lot of these are terrestrial,FALSE,DNI,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Oligia,Lepidoptera,yes,Lot of these are terrestrial,FALSE,DNI,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Parapoynx,Lepidoptera,yes,Lot of these are terrestrial,FALSE,DNI,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Simyra,Lepidoptera,yes,Lot of these are terrestrial,FALSE,DNI,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Lepidoptera,Lepidoptera,no,Lot of these are terrestrial,FALSE,DNI,Lepidoptera,117232,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Lepidoptera,Pero,Pero,no,Terrestrial?,TRUE,DNI,Pero,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Terrestrial,Polia,Polia,no,Terrestrial,TRUE,DNI,Polia,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Lepidoptera,,,,,,,,,,,,
Megaloptera,Dysmicohermes,Dysmicohermes,no,Single species in genus,FALSE,Corydalidae,Dysmicohermes,115046,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Dysmicohermes,,,,,
Megaloptera,Dysmicohermes disjunctus,Dysmicohermes,yes,Single species in genus,FALSE,Corydalidae,Dysmicohermes,115046,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Dysmicohermes,,,,,
Megaloptera,Neohermes,Neohermes,no,,FALSE,DNI,Neohermes,115048,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Neohermes,,,,,
Megaloptera,Orohermes,Orohermes,no,,FALSE,Corydalidae,Orohermes,115044,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Orohermes,,,,,
Megaloptera,Orohermes crepusculus,Orohermes,yes,,FALSE,Corydalidae,Orohermes,115044,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,Chauliodinae,,,Orohermes,,,,,
Megaloptera,Corydalus,Corydalidae,yes,,FALSE,Corydalidae,Corydalidae,115023,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,,,,,,,,,
Megaloptera,Corydalidae,Corydalidae,no,,FALSE,Corydalidae,Corydalidae,115023,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Corydalidae,,,,,,,,,
Megaloptera,Sialis,Sialis,no,,FALSE,Sialis,Sialis,115002,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Sialidae,,,,Sialis,,,,,
Megaloptera,Sialis rotunda,Sialis,yes,,FALSE,Sialis,Sialis,115002,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Sialidae,,,,Sialis,,,,,
Megaloptera,Sialis californica,Sialis,yes,,FALSE,Sialis,Sialis,115002,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,Sialidae,,,,Sialis,,,,,
Megaloptera,Megaloptera,Megaloptera,no,,FALSE,DNI,Megaloptera,115000,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Megaloptera,,,,,,,,,,,,
Terrestrial,Hemerobiidae,Hemerobiidae,no,Terrestrial,TRUE,DNI,Hemerobiidae,115080,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,Hemerobiiformia,,Hemerobiidae,,,,,,,,,
Neuroptera,Climacia californica,Sisyridae,yes,I tend to exclude these,FALSE,DNI,Sisyridae,115085,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,Hemerobiiformia,,Sisyridae,,,,,,,,,
Neuroptera,Sisyra,Sisyridae,yes,I tend to exclude these,FALSE,DNI,Sisyridae,115085,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,Hemerobiiformia,,Sisyridae,,,,,,,,,
Neuroptera,Sisyridae,Sisyridae,no,I tend to exclude these,FALSE,DNI,Sisyridae,115085,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,Hemerobiiformia,,Sisyridae,,,,,,,,,
Neuroptera,Neuroptera,Neuroptera,no,I tend to exclude these,FALSE,DNI,Neuroptera,114999,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Neuroptera,,,,,,,,,,,,
Odonata,Aeshna interrupta,Aeshna/Rhionaeschna,yes,,FALSE,Aeshnidae,Aeshna/Rhionaeschna,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Aeshna/Rhionaeschna,,,,,
Odonata,Aeshna umbrosa,Aeshna/Rhionaeschna,yes,,FALSE,Aeshnidae,Aeshna/Rhionaeschna,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Aeshna/Rhionaeschna,,,,,
Odonata,Aeshna,Aeshna/Rhionaeschna,yes,,FALSE,Aeshnidae,Aeshna/Rhionaeschna,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Aeshna/Rhionaeschna,,,,,
Odonata,Rhionaeshna,Aeshna/Rhionaeschna,yes,,FALSE,Aeshnidae,Aeshna/Rhionaeschna,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Aeshna/Rhionaeschna,,,,,
Odonata,Aeshna/Rhionaeschna,Aeshna/Rhionaeschna,no,,FALSE,Aeshnidae,Aeshna/Rhionaeschna,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Aeshna/Rhionaeschna,,,,,
Odonata,Anax,Anax,no,,FALSE,Aeshnidae,Anax,101597,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Anax,,,,,
Odonata,Anax junius,Anax,yes,,FALSE,Aeshnidae,Anax,101597,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,Anax,,,,,
Odonata,Aeshnidae,Aeshnidae,no,,FALSE,Aeshnidae,Aeshnidae,101596,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Aeshnidae,,,,,,,,,
Odonata,Cordulegaster dorsalis,Cordulegaster,yes,,FALSE,Cordulegaster,Cordulegaster,102027,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Cordulegastridae,,,,Cordulegaster,,,,,
Odonata,Cordulegaster,Cordulegaster,no,,FALSE,Cordulegaster,Cordulegaster,102027,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Cordulegastridae,,,,Cordulegaster,,,,,
Odonata,Cordulegastridae,Cordulegastridae,no,,FALSE,DNI,Cordulegastridae,102026,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Cordulegastridae,,,,,,,,,
Odonata,Epitheca,Epitheca,no,,FALSE,DNI,Epitheca,102035,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Corduliidae,Corduliinae,,,Epitheca,,,,,
Odonata,Corduliidae,Corduliidae,no,,FALSE,DNI,Corduliidae,102020,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Corduliidae,,,,,,,,,
Odonata,Somatochlora,Corduliidae,yes,,FALSE,DNI,Corduliidae,102020,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Corduliidae,,,,,,,,,
Odonata,Erpetogomphus,Erpetogomphus,no,,FALSE,DNI,Erpetogomphus,101725,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,Erpetogomphus,,,,,
Odonata,Erpetogomphus compositus,Erpetogomphus,yes,,FALSE,DNI,Erpetogomphus,101725,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,Erpetogomphus,,,,,
Odonata,Gomphus,Gomphus,no,,FALSE,DNI,Gomphus,101665,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,Gomphus,,,,,
Odonata,Octogomphus specularis,Octogomphus,yes,,FALSE,Octogomphus,Octogomphus,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,Octogomphus,,,,,
Odonata,Octogomphus,Octogomphus,no,,FALSE,Octogomphus,Octogomphus,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,Octogomphus,,,,,
Odonata,Ophiogomphus severus,Ophiogomphus,yes,,FALSE,Ophiogomphus,Ophiogomphus,101738,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,Ophiogomphus,,,,,
Odonata,Ophiogomphus occidentis,Ophiogomphus,yes,,FALSE,Ophiogomphus,Ophiogomphus,101738,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,Ophiogomphus,,,,,
Odonata,Ophiogomphus,Ophiogomphus,no,,FALSE,Ophiogomphus,Ophiogomphus,101738,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,Ophiogomphus,,,,,
Odonata,Stylurus olivaceus,Stylurus olivaceus,no,,FALSE,DNI,Stylurus olivaceus,593023,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,Stylurus,,,,,olivaceus
Odonata,Gomphidae,Gomphidae,no,,FALSE,DNI,Gomphidae,101664,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,,,,,,
Odonata,Gomphurus/Phanogomphus,Gomphidae,yes,,FALSE,DNI,Gomphidae,101664,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Gomphidae,,,,,,,,,
Odonata,Erythemis,Erythemis,no,,FALSE,DNI,Erythemis,101865,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Libellulidae,,,,Erythemis,,,,,
Odonata,Libellulidae,Libellulidae,no,,FALSE,DNI,Libellulidae,101797,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Libellulidae,,,,,,,,,
Odonata,Tramea,Libellulidae,yes,,FALSE,DNI,Libellulidae,101797,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Libellulidae,,,,,,,,,
Odonata,Sympetrum,Libellulidae,yes,,FALSE,DNI,Libellulidae,101797,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Libellulidae,,,,,,,,,
Odonata,Pachydiplax,Libellulidae,yes,,FALSE,DNI,Libellulidae,101797,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Libellulidae,,,,,,,,,
Odonata,Libellula,Libellulidae,yes,,FALSE,DNI,Libellulidae,101797,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Libellulidae,,,,,,,,,
Odonata,Macromia,Macromia,no,,FALSE,DNI,Macromia,101918,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Macromiidae,,,,Macromia,,,,,
Odonata,Macromiidae,Macromiidae,no,,FALSE,DNI,Macromiidae,102019,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,Macromiidae,,,,,,,,,
Odonata,Corduliidae/Libellulidae,Anisoptera,yes,,FALSE,DNI,Anisoptera,101594,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,,,,,,,,,,
Odonata,Anisoptera,Anisoptera,no,,FALSE,DNI,Anisoptera,101594,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Anisoptera,,,,,,,,,,,
Odonata,Calopteryx aequabilis,Calopteryx,yes,,FALSE,DNI,Calopteryx,102052,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Calopterygidae,,,,Calopteryx,,,,,
Odonata,Calopteryx,Calopteryx,no,,FALSE,DNI,Calopteryx,102052,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Calopterygidae,,,,Calopteryx,,,,,
Odonata,Hetaerina,Hetaerina,no,,FALSE,DNI,Hetaerina,102048,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Calopterygidae,,,,Hetaerina,,,,,
Odonata,Calopterygidae,Calopterygidae,no,,FALSE,DNI,Calopterygidae,102043,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Calopterygidae,,,,,,,,,
Odonata,Argia vivida,Argia,yes,,FALSE,Argia,Argia,102139,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Coenagrionidae,,,,Argia,,,,,
Odonata,Argia,Argia,no,,FALSE,Argia,Argia,102139,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Coenagrionidae,,,,Argia,,,,,
Odonata,Argia emma,Argia,yes,,FALSE,Argia,Argia,102139,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Coenagrionidae,,,,Argia,,,,,
Odonata,Ischnura,Coenagrionidae,yes,,FALSE,DNI,Coenagrionidae,102077,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Coenagrionidae,,,,,,,,,
Odonata,Coenagrion/Enallagma,Coenagrionidae,yes,,FALSE,DNI,Coenagrionidae,102077,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Coenagrionidae,,,,,,,,,
Odonata,Coenagrion,Coenagrionidae,yes,,FALSE,DNI,Coenagrionidae,102077,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Coenagrionidae,,,,,,,,,
Odonata,Coenagrionidae,Coenagrionidae,no,,FALSE,DNI,Coenagrionidae,102077,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Coenagrionidae,,,,,,,,,
Odonata,Enallagma,Coenagrionidae,yes,,FALSE,DNI,Coenagrionidae,102077,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Coenagrionidae,,,,,,,,,
Odonata,Amphiagrion abbreviatum,Coenagrionidae,yes,,FALSE,DNI,Coenagrionidae,102077,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Coenagrionidae,,,,,,,,,
Odonata,Enallagma/Ischnura,Coenagrionidae,yes,,FALSE,DNI,Coenagrionidae,102077,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Coenagrionidae,,,,,,,,,
Odonata,Amphiagrion,Coenagrionidae,yes,,FALSE,DNI,Coenagrionidae,102077,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Coenagrionidae,,,,,,,,,
Odonata,Archilestes,Archilestes,no,,FALSE,DNI,Archilestes,102059,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Lestidae,,,,Archilestes,,,,,
Odonata,Archilestes grandis,Archilestes,yes,,FALSE,DNI,Archilestes,102059,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Lestidae,,,,Archilestes,,,,,
Odonata,Archilestes californica,Archilestes,yes,,FALSE,DNI,Archilestes,102059,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Lestidae,,,,Archilestes,,,,,
Odonata,Lestes,Lestes,no,,FALSE,DNI,Lestes,102061,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,Lestidae,,,,Lestes,,,,,
Odonata,Zygoptera,Zygoptera,no,,FALSE,DNI,Zygoptera,102042,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,Zygoptera,,,,,,,,,,,
Odonata,Odonata,Odonata,no,,FALSE,DNI,Odonata,101593,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Odonata,,,,,,,,,,,,
Plecoptera,Bolshecapnia,Bolshecapnia,no,,FALSE,Capniidae,Bolshecapnia,102763,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Capniidae,Capniinae,,,Bolshecapnia,,,,,
Plecoptera,Capnia,Capniidae,yes,,FALSE,Capniidae,Capniidae,102643,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Capniidae,,,,,,,,,
Plecoptera,Mesocapnia,Capniidae,yes,,FALSE,Capniidae,Capniidae,102643,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Capniidae,,,,,,,,,
Plecoptera,Capniidae,Capniidae,no,,FALSE,Capniidae,Capniidae,102643,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Capniidae,,,,,,,,,
Plecoptera,Eucapnopsis brevicauda,Capniidae,yes,,FALSE,Capniidae,Capniidae,102643,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Capniidae,,,,,,,,,
Plecoptera,Paracapnia,Capniidae,yes,,FALSE,Capniidae,Capniidae,102643,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Capniidae,,,,,,,,,
Plecoptera,Capnia/Arsapnia,Capniidae,yes,,FALSE,Capniidae,Capniidae,102643,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Capniidae,,,,,,,,,
Plecoptera,Despaxia,Despaxia,no,Single species in genus in NA,FALSE,Despaxia augusta,Despaxia,102841,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Leuctridae,Leuctrinae,,,Despaxia,,,,,
Plecoptera,Despaxia augusta,Despaxia,yes,Single species in genus in NA,FALSE,Despaxia augusta,Despaxia,102841,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Leuctridae,Leuctrinae,,,Despaxia,,,,,
Plecoptera,Moselia infuscata,Moselia,yes,Now two species in NW,FALSE,Moselia,Moselia,102909,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Leuctridae,Leuctrinae,,,Moselia,,,,,
Plecoptera,Moselia,Moselia,no,,FALSE,Moselia,Moselia,102909,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Leuctridae,Leuctrinae,,,Moselia,,,,,
Plecoptera,Perlomyia,Perlomyia,no,,FALSE,DNI,Perlomyia,103239,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Leuctridae,Leuctrinae,,,Perlomyia,,,,,
Plecoptera,Megaleuctra,Megaleuctra,no,,FALSE,DNI,Megaleuctra,102877,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Leuctridae,Megaleuctrinae,,,Megaleuctra,,,,,
Plecoptera,Leuctridae,Leuctridae,no,,FALSE,DNI,Leuctridae,102840,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Leuctridae,,,,,,,,,
Plecoptera,Paraleuctra,Leuctridae,yes,,FALSE,DNI,Leuctridae,102840,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Leuctridae,,,,,,,,,
Plecoptera,Leuctra,Leuctridae,yes,,FALSE,DNI,Leuctridae,102840,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Leuctridae,,,,,,,,,
Plecoptera,Amphinemura,Malenka,yes,,FALSE,Malenka,Malenka,102567,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Amphinemurinae,,,Malenka,,,,,
Plecoptera,Malenka,Malenka,no,,FALSE,Malenka,Malenka,102567,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Amphinemurinae,,,Malenka,,,,,
Plecoptera,Amphinemura/Malenka,Malenka,yes,,FALSE,Malenka,Malenka,102567,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Amphinemurinae,,,Malenka,,,,,
Plecoptera,Podmosta,Podmosta,no,,FALSE,DNI,Podmosta,102605,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Podmosta,,,,,
Plecoptera,Prostoia,Prostoia,no,,FALSE,DNI,Prostoia,102584,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Prostoia,,,,,
Plecoptera,Prostoia besametsa,Prostoia,yes,,FALSE,DNI,Prostoia,102584,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Prostoia,,,,,
Plecoptera,Soyedina,Soyedina,no,,FALSE,Soyedina,Soyedina,102556,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Soyedina,,,,,
Plecoptera,Visoka,Visoka,no,Single species in Genus,FALSE,Visoka cataractae,Visoka,102614,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Visoka,,,,,
Plecoptera,Visoka cataractae,Visoka,yes,Single species in Genus,FALSE,Visoka cataractae,Visoka,102614,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Visoka,,,,,
Plecoptera,Zapada chila,Zapada oregonensis group,yes,,FALSE,Zapada oregonensis group,Zapada oregonensis group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Zapada,,Oregonensis Gr.,,,
Plecoptera,Zapada oregonensis group,Zapada oregonensis group,no,,FALSE,Zapada oregonensis group,Zapada oregonensis group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Zapada,,Oregonensis Gr.,,,
Plecoptera,Zapada oregonensis,Zapada oregonensis group,yes,,FALSE,Zapada oregonensis group,Zapada oregonensis group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Zapada,,Oregonensis Gr.,,,
Plecoptera,Zapada Oregonensis Gr.,Zapada oregonensis group,yes,,FALSE,Zapada oregonensis group,Zapada oregonensis group,,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Zapada,,Oregonensis Gr.,,,
Plecoptera,Zapada cinctipes,Zapada cinctipes,no,,FALSE,Zapada cinctipes,Zapada cinctipes,102594,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Zapada,,,,,cinctipes
Plecoptera,Zapada columbiana,Zapada columbiana,no,,FALSE,Zapada columbiana,Zapada columbiana,102596,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Zapada,,,,,columbiana
Plecoptera,Zapada frigida,Zapada frigida,no,,FALSE,Zapada frigida,Zapada frigida,102601,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Zapada,,,,,frigida
Plecoptera,Zapada columbiana/oregonensis group,Zapada,yes,,FALSE,DNI,Zapada,102591,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Zapada,,,,,
Plecoptera,Zapada,Zapada,no,,FALSE,DNI,Zapada,102591,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,Nemourinae,,,Zapada,,,,,
Plecoptera,Zapada/Malenka,Nemouridae,yes,,FALSE,DNI,Nemouridae,102517,Animalia,Arthropoda,Hexapoda,Insecta,Pterygota,Plecoptera,Euholognatha,,Nemouridae,,,,,,,,,
